t,B00_z_0000_00,B00_z_0000_01,B00_z_0001_00,B00_z_0001_01,B00_z_0002_00,B00_z_0002_01,B00_z_0003_00,B00_z_0003_01,B00_z_0004_00,B00_z_0004_01,B00_z_0005_00,B00_z_0005_01,B00_z_0006_00,B00_z_0006_01,B00_z_0007_00,B00_z_0007_01,B00_z_0008_00,B00_z_0008_01,B00_z_0009_00,B00_z_0009_01,B01_z_0000_00,B01_z_0000_01
1.82,(1.2125418810556419-2.19841836708163j),(0.26554226842298057+0.42449049491458324j),(0.5743219260110894+0.5002848109365416j),(-0.13762512743692568-0.010252377312807565j),(1.3817710377640857+1.0969736293554724j),(1.4163463471275173+0.6894439924937278j),(-0.12604776151430597-0.27255711528728677j),(-0.028542391209583868-0.4487297461052495j),(0.9518734409618771-0.8829116486984072j),(-0.17628812513189654-0.12912359776620116j),(-0.07374682789945339+2.495328122987259j),(0.03839502253193834+1.6095242971083326j),(0.5627758555558239-0.5354555841843395j),(-0.940256649599681+0.4552318722876118j),(-0.5758921012684003-0.4098543994959704j),(-1.6807479639224645+0.013261472736942267j),(0.021053889781931494+0.1280127803881817j),(-0.025454861934956333+0.6265879366861329j),(0.06238204276815692+0.7068075441137692j),(0.2540262942323828-0.32499342657745994j),(1.2125418810556419-2.19841836708163j),(0.26554226842298057+0.42449049491458324j)
1.83,(1.1888989206795748-2.2027577795418476j),(0.23522149911494222+0.39667783429628767j),(0.5725433026666864+0.5039698463158752j),(-0.13129239099182868-0.03090927677126887j),(1.36632329455038+1.0860345714180553j),(1.409014561976963+0.6731168844323272j),(-0.1288019777628788-0.27539722709811304j),(-0.026941526943021606-0.4622936232751533j),(0.9456005182038869-0.8888455946485415j),(-0.18685865588141704-0.15406847231587936j),(-0.030045100335767502+2.447013435452891j),(0.07133530409552612+1.566831835082733j),(0.5606037403275912-0.5258753784975274j),(-0.9361413434413582+0.44493557723604393j),(-0.5824714414046819-0.3783823272765425j),(-1.6838666627849277+0.05636003285122046j),(0.026789265575686304+0.12768721612956954j),(-0.028655717358740916+0.6091229191702574j),(0.05232351398006768+0.7069786684198242j),(0.2678906093865773-0.3360448785672233j),(1.1888989206795748-2.2027577795418476j),(0.23522149911494222+0.39667783429628767j)
1.84,(1.1645996837653314-2.2074509346464906j),(0.20466085421392735+0.3685950065674723j),(0.570626581224999+0.5077522662257158j),(-0.12459690021613179-0.051932405098673765j),(1.3507107299838812+1.0752625703524321j),(1.4019101276191486+0.6568781442225737j),(-0.1319199560972684-0.27836324943415264j),(-0.025439143324630473-0.47625220169833093j),(0.9391131750627342-0.8950262598466133j),(-0.19777505942150075-0.1795633704103663j),(0.01105142860414671+2.3990491563282474j),(0.10276382024510566+1.5243004256127388j),(0.5584790510038381-0.5161741211183152j),(-0.9321657278651928+0.43433524025276204j),(-0.5877258721255338-0.3458889841927123j),(-1.6844632237551518+0.10033001055581346j),(0.03241653403235611+0.12749630161458833j),(-0.03188384065010827+0.5914311989450142j),(0.04185287989245805+0.7069838438614838j),(0.28221096604709955-0.3472052942036206j),(1.1645996837653314-2.2074509346464906j),(0.20466085421392735+0.3685950065674723j)
1.85,(1.1395931305071725-2.2125215238876543j),(0.17386631645971465+0.3402869071182133j),(0.568559873345168+0.5116360433861419j),(-0.11753370021486677-0.07331037219972832j),(1.334958099847608+1.0646561950750224j),(1.3950566464340448+0.640745467540517j),(-0.13541631197487894-0.2814621902869568j),(-0.024045612422083043-0.49060655744460585j),(0.9323954799489264-0.9014695685203106j),(-0.20906477503149057-0.2055953551723901j),(0.0496152796848338+2.351570292630362j),(0.13272072230846954+1.4820298599929784j),(0.5564036650762537-0.5063630205173355j),(-0.9283399707870126+0.42344583629772387j),(-0.5915376343012259-0.3125028544743468j),(-1.6823892696165879+0.1449299336498616j),(0.03791793497786496+0.1274431411377318j),(-0.03512622066987192+0.5735294114950876j),(0.03095497745018764+0.7068064217259754j),(0.29698875856731993-0.35845459292000237j),(1.1395931305071725-2.2125215238876543j),(0.17386631645971465+0.3402869071182133j)
1.86,(1.1138273554793867-2.217988641426039j),(0.1428406126871114+0.3118013843828173j),(0.5663311011841584+0.5156248788481518j),(-0.11009828985002738-0.09503115852665132j),(1.3190895008577201+1.054213859818898j),(1.388475887889313+0.6247369250958464j),(-0.1393055995159418-0.2847007309343844j),(-0.022772105749920578-0.5053569300023408j),(0.9254304382032421-0.9081910683601973j),(-0.22075812456405752-0.23214991846132046j),(0.08572632348031216+2.304698911309776j),(0.16125173298582218+1.44011255914624j),(0.5543790907702068-0.49645338137916495j),(-0.9246736405397507+0.41228341245453626j),(-0.5938032087618615-0.27837144505231853j),(-1.6775259345836488+0.18989312239965656j),(0.0432760433389384+0.12753022184066248j),(-0.0383694134839624+0.5554347309621074j),(0.019615615823795923+0.7064285678527418j),(0.31222413726651854-0.3697712670588926j),(1.1138273554793867-2.217988641426039j),(0.1428406126871114+0.3118013843828173j)
1.87,(1.0872497317801597-2.223866281490879j),(0.1115832208538341+0.2831891626045198j),(0.5639280473953173+0.5197221619181737j),(-0.10228667001767533-0.11708218477997055j),(1.3031282679582037+1.0439338206273596j),(1.3821876353803941+0.6088708206940241j),(-0.14360226755910616-0.2880851538421107j),(-0.02163062127136494-0.5205027112571218j),(0.918199937329853-0.9152057852159807j),(-0.23288846000680036-0.25921088846630364j),(0.11947034990500936+2.258544069408428j),(0.1884071868607461+1.39863337223479j),(0.5524064672773923-0.4864565184739484j),(-0.9211756270167575+0.40086498878342525j),(-0.5944368046158097-0.24365917901456233j),(-1.6697888035360426+0.23493223856353124j),(0.04847388279303921+0.1277593775461529j),(-0.04159960883485649+0.5371647919405599j),(0.007821776891136428+0.7058312700124684j),(0.3279159120098305-0.3811324393237112j),(1.0872497317801597-2.223866281490879j),(0.1115832208538341+0.2831891626045198j)
1.8800000000000001,(1.0598070759094915-2.230162854137518j),(0.08009045711811633+0.25450378181726346j),(0.561338406935478+0.5239309302626491j),(-0.0940953968567642-0.13945037623133316j),(1.2870968966444472+1.033814171810888j),(1.3762095615151757+0.5931655454158744j),(-0.148320612586665-0.2916212671701228j),(-0.020634003619163836-0.5360424310781481j),(0.9106846933810533-0.9225280674567917j),(-0.24549229019137334-0.2867603041460605j),(0.15093770855030297+2.2132019501325013j),(0.2142410906859679+1.3576695163672357j),(0.5504865724225816-0.4763836769831469j),(-0.9178540726824426+0.38920845575681956j),(-0.5933734760006626-0.20854454940568956j),(-1.659131996435007+0.2797449149988134j),(0.05349503112179464+0.1281317588634472j),(-0.04480270230019373+0.5187376189167093j),(-0.004438175019973185+0.7049943614883213j),(0.3440614504548282-0.39251393055101425j),(1.0598070759094915-2.230162854137518j),(0.08009045711811633+0.25450378181726346j)
1.8900000000000001,(1.031445841245102-2.2368807210558175j),(0.04835564280072713+0.22580155504594027j),(0.5585498408526997+0.5282538303592742j),(-0.08552163931502199-0.16212222117617325j),(1.2710169890724272+1.0238528433252732j),(1.3705571317506589+0.5776394294360149j),(-0.1534747282520961-0.29531432616256587j),(-0.01979595680277462-0.5519737389687654j),(0.9028642000090542-0.9301714189137495j),(-0.2586093826308779-0.3147782540256564j),(0.18022204258635685+2.1687561747396544j),(0.23881022224242554+1.3172906390766461j),(0.5486198370721734-0.46624596013432223j),(-0.9147163138271709+0.37733246948893684j),(-0.590571686343758-0.17321661358068163j),(-1.6455511306649382+0.3240202744125829j),(0.058323716883438986+0.12864780974977474j),(-0.04796437256275005+0.5001715632806709j),(-0.017174275588225187+0.7038965631812893j),(0.3606565717094532-0.40389033918000955j),(1.031445841245102-2.2368807210558175j),(0.04835564280072713+0.22580155504594027j)
1.9000000000000001,(1.0021123484039527-2.244015753535975j),(0.016369350455865878+0.1971415413012756j),(0.5555500322756851+0.532693078475928j),(-0.07656324043657745-0.18508382312395194j),(1.2549092222908695+1.014047600054883j),(1.365243535923946+0.5623105930282081j),(-0.1590784512021867-0.2991689517767545j),(-0.01913104869531052-0.5682933813051964j),(0.8947166820274567-0.938148319253379j),(-0.27228283604854503-0.3432426771636011j),(0.2074191322480032+2.1252782597986717j),(0.26217328226209746+1.2775589844256945j),(0.5468063654765895-0.4560542648003303j),(-0.9117688322269079+0.3652563458963876j),(-0.5860151605072356-0.13787095797596793j),(-1.6290849455517402+0.36744607200294044j),(0.06294490718114852+0.12930725062501108j),(-0.05107016315208838+0.48148524764192036j),(-0.030394737005014244+0.702515546584012j),(0.3776954364267737-0.4152351338870206j),(1.0021123484039527-2.244015753535975j),(0.016369350455865878+0.1971415413012756j)
1.9100000000000001,(0.9717530609764836-2.251556915372359j),(-0.01588027226891191+0.16858553142407787j),(0.5523267448637598+0.5372504223794244j),(-0.06721878170152475-0.20832094643965834j),(1.238793336577885+1.0043960439521795j),(1.3602796469037362+0.5471967983015081j),(-0.16514530284957213-0.30318904699217064j),(-0.018654706624862533-0.5849971737728041j),(0.8862190556862258-0.9464700306086753j),(-0.2865591186907391-0.37212912449440494j),(0.23262585784333956+2.0828281902240877j),(0.2843901099098862+1.2385296436335884j),(0.5450459606513864-0.4458192255143077j),(-0.9090172171665899+0.352999954831951j),(-0.5797139016129073-0.10270530594206564j),(-1.6098154471391832+0.40971613922075156j),(0.06734438645007348+0.13010906805506062j),(-0.05410556795262884+0.4626975169978899j),(-0.04410572081323265+0.7008280199263319j),(0.39517043467132895-0.4265207609043549j),(0.9717530609764836-2.251556915372359j),(-0.01588027226891191+0.16858553142407787j)
1.92,(0.9403149150657342-2.2594858744302826j),(-0.0484071028279812+0.14019804225447477j),(0.5488678840005385+0.5419271040044356j),(-0.05748764973837081-0.2318190552629516j),(1.2226881415761899+0.9948956198972014j),(1.3556740053212224+0.5323153031817099j),(-0.1716884267218443-0.30737771133295794j),(-0.018383203430550384-0.6020799687124996j),(0.8773468982587537-0.955146389333901j),(-0.3014880669979164-0.4014104792527749j),(0.2559392869382013+2.041455080238592j),(0.3055209687517698+1.2002508718446285j),(0.5433381538438248-0.43555116714947234j),(-0.9064661376048596+0.3405836151233005j),(-0.571704298257808-0.06791497217312203j),(-1.5878665214800303+0.4505377719603217j),(0.07150882631374135+0.1310515109455822j),(-0.05705611970686077+0.4438273961479904j),(-0.05831110982999202+0.6988098396772343j),(0.41307207322660716-0.43771876754360034j),(0.9403149150657342-2.2594858744302826j),(-0.0484071028279812+0.14019804225447477j)
1.93,(0.9077457107186864-2.267776647811502j),(-0.08122657043130607+0.11204631300619726j),(0.545161561022714+0.546723823348415j),(-0.04737010474380804-0.2555633456513682j),(1.206611537704741+0.9855436260062211j),(1.351432829118431+0.517682719104542j),(-0.17872052099352384-0.31173715423782256j),(-0.018333633383557042-0.619535617211303j),(0.8680744299657186-0.9641855818641227j),(-0.31712283864549656-0.4310566358199326j),(0.2774558859404643+2.0011978968052824j),(0.32562590706028355+1.1627644538984896j),(0.5416822371018939-0.42526006631749885j),(-0.9041193241006042+0.32802799132782917j),(-0.5620483048328583-0.03368838239983347j),(-1.563401062724141+0.48963870098670154j),(0.07542584666861692+0.13213209312189955j),(-0.05990748067772319+0.4248940526146585j),(-0.07301228239992531+0.6964361493778837j),(0.4313888643682338-0.448799943380105j),(0.9077457107186864-2.267776647811502j),(-0.08122657043130607+0.11204631300619726j)
1.94,(0.8739945726607635-2.276395287012186j),(-0.11435511221259606+0.08420029615878268j),(0.5411961607657413+0.5516407039008515j),(-0.03686734997656178-0.2795387710217553j),(1.190580550180605+0.976337228944838j),(1.34756004647348+0.5033148738255898j),(-0.18625376580040387-0.3162686080191699j),(-0.018523877417307107-0.6373569259104882j),(0.8583745117132859-0.9735939038669068j),(-0.3335198133752591-0.46103413712700403j),(0.29727085273897813+1.9620862228617613j),(0.34476419374785694+1.1261061035597284j),(0.5400772979600172-0.4149555213558666j),(-0.9019795599915151+0.3153539928890261j),(-0.550831737105811-0.00020287432247903525j),(-1.5366167582714454+0.5267733067879521j),(0.07908406824314641+0.13334760211363098j),(-0.06264553457300913+0.40591676423116824j),(-0.08820789273473505+0.6936815474657839j),(0.450107218494887-0.45973448041567483j),(0.8739945726607635-2.276395287012186j),(-0.11435511221259606+0.08420029615878268j)
1.95,(0.8390124866894964-2.285299611134399j),(-0.14780956277608456+0.056732633691733564j),(0.5369604126787557+0.5566772599640082j),(-0.025981601737891394-0.303730061099561j),(1.1746113729119632+0.9672734845967311j),(1.3440573505203075+0.48922668068173003j),(-0.1942997449455255-0.32097224126831747j),(-0.018972557159030647-0.655535608661841j),(0.8482186625949047-0.9833755021887507j),(-0.35073843443649527-0.491305771734381j),(0.3154775643026039+1.924141040674347j),(0.3629938291647273+1.0903058824789762j),(0.5385222552775337-0.4046467306069863j),(-0.9000486812131032+0.3025826762539809j),(-0.5381617810583766+0.032379024624415845j),(-1.507740757352925+0.5617277930543624j),(0.08247315694459739+0.13469411391364317j),(-0.0652564787795646+0.38691489048417343j),(-0.10389366159982971+0.6905202853187863j),(0.4692113433779809-0.4704921533085317j),(0.8390124866894964-2.285299611134399j),(-0.14780956277608456+0.056732633691733564j)
1.96,(0.8027529165993247-2.294438998029871j),(-0.18160648200699075+0.029718608131323078j),(0.532443465710389+0.5618323662762602j),(-0.014716159304382588-0.3281217347281453j),(1.1587194195190573+0.9583493642145808j),(1.3409242741689873+0.47543201556333503j),(-0.20286936163590535-0.32584707368490873j),(-0.01969897730781536-0.6740622333366746j),(0.8375771015844798-0.9935320995408102j),(-0.36884098287295725-0.5218301329097329j),(0.3321671311446825+1.887375518648236j),(0.380371128418235+1.0553886270736328j),(0.5370158953097921-0.39434247854312116j),(-0.8983275840736172+0.2897351503900424j),(-0.5241638595771098+0.06391268285010533j),(-1.4770235132587655+0.5943241069723469j),(0.08558386035411993+0.13616701343995036j),(-0.06772691590886214+0.367907846657486j),(-0.1200621820882322+0.6869264961905273j),(0.4886831531476241-0.4810425204330923j),(0.8027529165993247-2.294438998029871j),(-0.18160648200699075+0.029718608131323078j)
1.97,(0.7651725045453533-2.3037542451412523j),(-0.21576142731494477+0.0032360567287358817j),(0.5276349670941244+0.5671042304065573j),(-0.0030754743318356734-0.352698107038627j),(1.142919378800627+0.9495617859437483j),(1.3381582832453098+0.4619436027774083j),(-0.2119727479427621-0.33089089343495137j),(-0.020723055962997762-0.6929261642824396j),(0.8264188183166818-1.004062702455962j),(-0.3878922763654899-0.5525611434809501j),(0.34742804921871645+1.8517957878502072j),(0.3969503737158909+1.0213743734372962j),(0.5355569071541342-0.38405112916323697j),(-0.8968162402553245+0.27683248602524124j),(-0.5089780346696849+0.0942737007211715j),(-1.4447321274007794+0.6244224822928726j),(0.08840803675896251+0.13776102039543411j),(-0.07004394362116437+0.3489150798114697j),(-0.13670274564921886+0.6828744550205516j),(0.5085021904588756-0.4913551460997582j),(0.7651725045453533-2.3037542451412523j),(-0.21576142731494477+0.0032360567287358817j)
1.98,(0.7262318552636627-2.3131775136535544j),(-0.2502881780643486-0.0226347637863288j),(0.5225251450657225+0.5724903684471249j),(0.008934780705138888-0.3774432916327501j),(1.1272252720840987+0.9409076513719201j),(1.3357548860990032+0.4487729109000506j),(-0.22161916775898086-0.3361001782713754j),(-0.022065242573088607-0.7121155011266423j),(0.8147116782838753-1.0149632938002804j),(-0.40795928392217556-0.5834475519706974j),(0.3613459390345887+1.817401697232259j),(0.4127835314480175+0.9882787722425708j),(0.5341439167907985-0.37378062598218426j),(-0.8955137182938655+0.26389562883493006j),(-0.49275513994198494+0.12335943740607921j),(-1.411143533225637+0.6519225732698464j),(0.09093867712231163+0.13947022019281718j),(-0.07219524167584034+0.3299560456477627j),(-0.15380119388428745+0.6783388682828373j),(0.5286455655582857-0.5013998437230311j),(0.7262318552636627-2.3131775136535544j),(-0.2502881780643486-0.0226347637863288j)
1.99,(0.685896401515186-2.3226323712435994j),(-0.2851979218492774-0.047811374942999765j),(0.5171048954258408+0.5779875845885386j),(0.021307645442240935-0.4023411985838145j),(1.1116505100724718+0.9323838865279198j),(1.333707757773656+0.4359300596314382j),(-0.23181691313936548-0.3414700217810996j),(-0.023746423251696167-0.7316170148455265j),(0.8024225681472965-1.026226512053002j),(-0.4291106474630423-0.6144324075474121j),(0.37400336147300606+1.784187539026429j),(0.42792002924616757+0.9561134873396473j),(0.5327755190284837-0.363538497849515j),(-0.8944182107923325+0.25094531670852716j),(-0.4756528387288622+0.15108972204778123j),(-1.3765378409230336+0.676763234822047j),(0.09316992038768988+0.14128809959011687j),(-0.07416915515309029+0.3110501853490905j),(-0.17133980185308365+0.6732951920923225j),(0.5490879161728311-0.51114693907641j),(0.685896401515186-2.3226323712435994j),(-0.2851979218492774-0.047811374942999765j)
2.0,(0.6441373444163955-2.3320339500165543j),(-0.32049841454777406-0.0722093498348313j),(0.5113658717185341+0.5835919552134915j),(0.03403480631864754-0.427375529209916j),(1.096207946992318+0.9239874864997127j),(1.3320088767461604+0.4234237385508841j),(-0.24257319405498845-0.3469940662499731j),(-0.02578781329607354-0.7514160822431204j),(0.7895175871052076-1.0378413207118122j),(-0.45141610140208627-0.64545252369343j),(0.3854796998062119+1.7521427379822871j),(0.44240658800513905+0.9248865733396922j),(0.5314503067626577-0.3533318697745682j),(-0.8935270666521261+0.23800200115678155j),(-0.45783178906192085+0.177406791564944j),(-1.3411921241307538+0.6989210788611776j),(0.09509706249866624+0.14320758666150282j),(-0.07595477280684411+0.2922169015466592j),(-0.18929719871237094+0.6677199757350687j),(0.5698013922465986-0.5205675520224375j),(0.6441373444163955-2.3320339500165543j),(-0.32049841454777406-0.0722093498348313j)
