t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,z_0000_00,z_0001_00,z_0002_00,z_0003_00,z_0004_00,z_0005_00,z_0006_00,z_0007_00,z_0008_00,z_0009_00,z_0010_00,E
0.2,(0.00090044825879696+0.0022918563244354734j),(-0.022032230986279315+0.019179793028148196j),(6.044256168244595e-07-2.799102091579415e-07j),(0.010533936501431298-0.022967980959318426j),(-0.000426531154316925+7.901306244989844e-05j),(0.004330235833894453+0.0028028854723462283j),(0.005181355100697418-0.004767266900824105j),(-6.463836030781178e-07-7.261011299264998e-07j),(3.910808886619533e-05+0.0005270232961546934j),(-3.516956847442906e-05-9.614845970540965e-05j),(0.0014115166503300797+0.003002189074419788j),(1.0020602659807807+1.00380017475977j),(0.5996508342612302-0.2139420790335441j),(2.3387026182300112+2.6919541726426828j),(0.7504616709034508+0.1815390937194931j),(1.7108654958971614-0.2311387649402257j),(-0.007050324574791412+0.6942328145187011j),(0.6524144414552089-0.5298365141444943j),(-1.0921405975287481+2.6900017263652223j),(-0.7881864749875351+0.5773812132641749j),(-0.8803715569531501-0.7264215051359164j),(-0.2963434539858117-0.26082190469879624j),0.0
0.21,(0.0007929542707805576+0.002286073787392442j),(-0.023391524633115772+0.01893269271612995j),(6.108753563259379e-07-2.879891519515168e-07j),(0.011747278667787183-0.023007248756591433j),(-0.00045759371780834603+5.686944801025311e-05j),(0.0043283442076348004+0.0029582363002143668j),(0.005528161435785174-0.004757340999321899j),(-6.511827547739553e-07-7.464625824764359e-07j),(2.9280513471941958e-05+0.0005391997462926974j),(-3.422260848401019e-05-9.973836956747164e-05j),(0.0013733482202211412+0.0031194100564613035j),(1.0020668148495842+1.0039198932804012j),(0.599731346416287-0.21399372543375106j),(2.3387168000548173+2.691948466274156j),(0.7504073444710896+0.18175168414008477j),(1.7108784501378782-0.23103088159762525j),(-0.007099133812421478+0.6942541237378682j),(0.6525638128688239-0.5298976656373477j),(-1.0921438936884047+2.6900100566111664j),(-0.788210531614622+0.5773805972037904j),(-0.8803780651898668-0.7264407169597942j),(-0.29636887095505693-0.26085747035605633j),0.0
0.22,(0.0006974436195900115+0.0022753079718467453j),(-0.024661768439088613+0.01870951195941872j),(6.141125399603231e-07-2.969804545247996e-07j),(0.012867350517115012-0.02301981513401876j),(-0.0004882152964532767+3.3047295047957065e-05j),(0.0043276981881836055+0.0030935565316909065j),(0.005856632828838961-0.004754520913425085j),(-6.571658171683501e-07-7.627747978092051e-07j),(2.124807096293889e-05+0.0005502621751103378j),(-3.357733958331437e-05-0.00010305874231286187j),(0.0013430794994757265+0.003227157953002213j),(1.0020756841090013+1.0040274281757016j),(0.5998058043574561-0.2140448814536659j),(2.3387300370475272+2.691943250361168j),(0.7503658809428532+0.1819524056041025j),(1.710897608153045-0.23092458790331696j),(-0.007143554343330719+0.694274964082459j),(0.6527041376980607-0.5299621804484957j),(-1.0921468925544469+2.690017829970184j),(-0.7882329468897551+0.5773805277676457j),(-0.8803846291354684-0.7264586774909325j),(-0.2963937898163686-0.2608901306443567j),0.0
0.23,(0.0006139698940099724+0.0022604599852901652j),(-0.025841427132201007+0.01853092479213138j),(6.141693915166855e-07-3.0697586305701896e-07j),(0.013887427751115173-0.023023008814533823j),(-0.000518337906058671+7.810523267568295e-06j),(0.004330962191334235+0.0032079958459326555j),(0.006165936931457773-0.0047638110234265105j),(-6.64714038165478e-07-7.749083525890896e-07j),(1.526754033748682e-05+0.0005603326471545105j),(-3.3297824171286675e-05-0.00010611320125891222j),(0.001322786804936072+0.0033256228938439757j),(1.0020878438946519+1.0041229468884367j),(0.5998736982623168-0.21409570460345437j),(2.338742196398675+2.6919383933725j),(0.7503378670315841+0.18214115184783086j),(1.7109234596835632-0.2308219031647283j),(-0.0071833552387739015+0.6942957021718477j),(0.6528342488699674-0.5300307478167673j),(-1.0921494973728734+2.6900250595078523j),(-0.7882536674531322+0.5773812232310218j),(-0.8803913943898682-0.726475257484928j),(-0.29641841089051485-0.26091956157827295j),0.0
0.24,(0.0005424342635015286+0.0022423794284927925j),(-0.026931211525763415+0.018416627791157276j),(6.111010012618763e-07-3.1803804848224023e-07j),(0.01480355820104017-0.023033943795142574j),(-0.0005479313965261118-1.8562008569902237e-05j),(0.0043405702825338585+0.003301051934010003j),(0.006455720326932571-0.004790061336965525j),(-6.741566633225187e-07-7.827679168340607e-07j),(1.1559598596465285e-05+0.0005695357526802546j),(-3.344273941201166e-05-0.00010890791382716148j),(0.001314363986081462+0.0034151240486819524j),(1.0021043125729931+1.0042068888333675j),(0.5999348650001803-0.21414639079576492j),(2.338753202552216+2.691933741832988j),(0.7503231387196974+0.18231857506004517j),(1.7109563064086528-0.23072514513023984j),(-0.007218534123582084+0.694316760388397j),(0.6529534069995816-0.5301040407399907j),(-1.0921516239479547+2.6900317937473845j),(-0.7882727347834205+0.5773828911819826j),(-0.880398524543612-0.7264903941112698j),(-0.2964429992522396-0.26094557749232655j),0.0
0.25,(0.0004825854782022057+0.0022218643955030253j),(-0.02793407851839358+0.018385340076158233j),(6.049853259405282e-07-3.302006064893644e-07j),(0.015614561827694596-0.02306951934692352j),(-0.000576993451851811-4.5776502646990386e-05j),(0.0043587261768834535+0.003372570498906921j),(0.006726108530246274-0.004837967489027973j),(-6.85770935849656e-07-7.862922539157773e-07j),(1.0308820743332899e-05+0.0005779986076507519j),(-3.406537723471342e-05-0.00011145159154335544j),(0.0013195224250282295+0.0034961096271054065j),(1.0021261567413187+1.004279965397251j),(0.5999894881320894-0.21419717434572882j),(2.338763037205527+2.6919291203235227j),(0.7503207812591804+0.18248608588201165j),(1.7109962619458507-0.23063692998918517j),(-0.007249317176162612+0.6943386168774585j),(0.6530613003899302-0.5301827159749938j),(-1.0921532006422328+2.6900381166696303j),(-0.7882902851977565+0.5773857285213747j),(-0.880406201177878-0.7265040909533391j),(-0.2964678847302623-0.26096813104098443j),0.0
0.26,(0.00043407017142916096+0.0021996542219258754j),(-0.028854429878634635+0.018454408527175264j),(5.959188630095013e-07-3.4347135374575743e-07j),(0.0163212097944249-0.023145749739480775j),(-0.0006055415673316865-7.353356395872622e-05j),(0.004387401360858598+0.0034226387302868262j),(0.006977559959154076-0.004911971042416257j),(-6.997808922761952e-07-7.85450049990658e-07j),(1.166835862281135e-05+0.0005858451989255498j),(-3.52139273171561e-05-0.00011375424618135421j),(0.0013397945708267262+0.0035691011907275604j),(1.002154132473015+1.00434278089824j),(0.60003754421459-0.2142482187999173j),(2.3387716789654585+2.691924335999783j),(0.7503302052462815+0.1826445027065249j),(1.7110435328748053-0.23055981981254484j),(-0.007275827310873369+0.694361680798575j),(0.6531573037480736-0.5302674160853199j),(-1.0921541532959147+2.6900440995567827j),(-0.7883064091300088+0.5773899287730097j),(-0.8804145965452298-0.726516317225904j),(-0.2964933535992588-0.2609871002198816j),0.0
0.27,(0.00039665941121664033+0.0021762553165245884j),(-0.029693064837001265+0.018634600160261815j),(5.839860022029461e-07-3.578175949133345e-07j),(0.016922002407568595-0.02327127245632878j),(-0.0006335906360080696-0.00010158922202307075j),(0.004427851775595357+0.0034510326620332057j),(0.007209959778002594-0.005014978458548439j),(-7.16277120637824e-07-7.802237630100464e-07j),(1.5747315295259475e-05+0.0005931315890217886j),(-3.692238337534686e-05-0.00011581548570556214j),(0.001376233227676417+0.003634238367984693j),(1.0021869045736616+1.0043940166916974j),(0.6000760256257486-0.21429931345670927j),(2.3387788710962565+2.691919227991688j),(0.7503568421829806+0.18278758317672916j),(1.711099738123833-0.23049458499910794j),(-0.007296512525631445+0.6943857454603946j),(0.6532369194071637-0.5303590980027247j),(-1.0921543427037974+2.690049584791351j),(-0.7883205093694611+0.5773957290430749j),(-0.8804237746638517-0.7265265486918525j),(-0.2965191994787555-0.2610012846323256j),0.0
0.28,(0.00036986409757292887+0.0021519374180040468j),(-0.03045247875572327+0.018931885013681232j),(5.692806609422623e-07-3.7313229578209736e-07j),(0.01741902465575824-0.023451339222707524j),(-0.0006612175884420219-0.00012969687018929361j),(0.004480428677780213+0.0034579846782273457j),(0.0074235568389890245-0.005148769349295931j),(-7.352032671136421e-07-7.706335035598653e-07j),(2.256235871228578e-05+0.0005998706070884823j),(-3.920345419090156e-05-0.00011763064273288414j),(0.0014292519163094915+0.0036915930464279214j),(1.002224260661431+1.0044337687795983j),(0.6001037986059339-0.21435095988775915j),(2.338784675165681+2.6919136600125313j),(0.750402922210141+0.18291402975871213j),(1.7111653756873917-0.230443156310046j),(-0.00731108550288821+0.6944111151567618j),(0.6532984017787196-0.5304591848651387j),(-1.0921537059362605+2.6900546148704274j),(-0.7883325612155995+0.5774033456682924j),(-0.8804339440739165-0.7265346773846453j),(-0.29654571516845096-0.2610103092461338j),0.0
0.29,(0.00035315312902798224+0.00212691729471936j),(-0.031135380212940315+0.019351111108404432j),(5.518986240115198e-07-3.8929660414746636e-07j),(0.017815008625428518-0.023690466237217506j),(-0.0006885036201579077-0.0001576236965844196j),(0.00454528823428131+0.003443817994455384j),(0.007618642453765956-0.0053148238268977905j),(-7.564720268684627e-07-7.567070370887865e-07j),(3.211053601843133e-05+0.0006060652979439842j),(-4.206504382391971e-05-0.00011919393715746382j),(0.0014991214542039262+0.003741216117454924j),(1.0022662750192075+1.0044624903884702j),(0.6001202780035637-0.2144037625987496j),(2.3387892149917775+2.6919075088229087j),(0.7504696779758088+0.18302381446757754j),(1.7112406063262668-0.23040760040890013j),(-0.007319579471023034+0.6944381861417578j),(0.6533407877615448-0.5305691188248068j),(-1.0921522033575362+2.690059275064654j),(-0.7883426771370737+0.5774129721383274j),(-0.8804453319900223-0.726540705085899j),(-0.29657329218076-0.2610140236263543j),0.0
0.3,(0.00034599965137781344+0.0021013676801145257j),(-0.03174410436892869+0.019896027257701055j),(5.319345381241043e-07-4.061862853789641e-07j),(0.018112628864758597-0.023992213072254135j),(-0.0007155252091732277-0.0001851573924740296j),(0.0046224419660649075+0.0034088561206660636j),(0.007795440629910632-0.00551432234500165j),(-7.799726156033438e-07-7.384753100567634e-07j),(4.437734771245015e-05+0.0006117079788856628j),(-4.55116324289123e-05-0.00012049797354319275j),(0.0015860081098725278+0.003783107823199817j),(1.0023130176485606+1.0044806740625953j),(0.6001249779413625-0.21445831454068848j),(2.3387926197073368+2.6919006657578013j),(0.7505581886116212+0.18311705001044262j),(1.7113254904154245-0.23038982445142958j),(-0.007322068312579486+0.6944673366758332j),(0.6533632796823803-0.5306903290210273j),(-1.0921498050762237+2.6900636513878564j),(-0.7883509854606077+0.5774247837198953j),(-0.8804581578176098-0.7265446566536771j),(-0.29660232255087204-0.26101232229905624j),0.0
0.31,(0.00034788105768449306+0.0020754172727224284j),(-0.03228061296610128+0.020569283067139437j),(5.094819119227164e-07-4.236717224202152e-07j),(0.0183145023836721-0.024359182674007725j),(-0.0007423541159986174-0.00021210615226226003j),(0.00471175674819537+0.0033534228611707324j),(0.007954108070924941-0.005748145698663712j),(-8.055707695555871e-07-7.15972449935031e-07j),(5.933674764730891e-05+0.0006167802396899011j),(-4.9544276254801646e-05-0.00012153374112371035j),(0.0016899736028629314+0.003817217756533149j),(1.0023645542697468+1.004488851664011j),(0.6001175118163622-0.2145151971099089j),(2.338795023759897+2.6918930367265723j),(0.7506693797328071+0.18319398978643808j),(1.7114199879440115-0.23039157608561184j),(-0.007318666564265337+0.6944989270258081j),(0.6533652452959046-0.5308242315801507j),(-1.092146490945291+2.6900678305970414j),(-0.7883576303709996+0.577438937456762j),(-0.8804726331529628-0.726546580022491j),(-0.2966331988367509-0.2610051447513295j),0.0
0.32,(0.0003582789882761489+0.0020491507361648405j),(-0.032746494329007614+0.021372428934586633j),(4.846331159793721e-07-4.416179157889463e-07j),(0.018423188653837137-0.024793021362463502j),(-0.000769057383637848-0.00023829867349180317j),(0.004812954809835179+0.0032778423146433426j),(0.008094734176235428-0.006016875024348752j),(-8.331087454987391e-07-6.892357652061061e-07j),(7.695114303018714e-05+0.0006212529426120974j),(-5.416060764492152e-05-0.00012229061380240395j),(0.001810975103757602+0.0038434448610619064j),(1.002420946321709+1.0044875943725091j),(0.6000975922999012-0.2145749801480691j),(2.338796566911742+2.691884542212969j),(0.7508040234381872+0.18325502788670797j),(1.7115239585153548-0.23041444345164253j),(-0.007309529416952557+0.694533299464872j),(0.6533462177847337-0.5309722296155799j),(-1.0921422505620726+2.6900719001924003j),(-0.7883627719111221+0.5774555721697437j),(-0.8804889617832076-0.7265465462032991j),(-0.2966663141191349-0.26099247543128495j),0.0
0.33,(0.0003766793307469663+0.002022608699152421j),(-0.0331429633643338+0.022305916050208402j),(4.574793827954029e-07-4.598844835769863e-07j),(0.018441189608666284-0.0252944188314016j),(-0.0007956973375878266-0.0002635841568439071j),(0.004925613734244925+0.003182438874120451j),(0.008217341041193284-0.006320791799930119j),(-8.624053207425904e-07-6.583057453637871e-07j),(9.71713944224772e-05+0.0006250862223866646j),(-5.935483503701707e-05-0.00012275635015240874j),(0.0019488652341738335+0.003861637431129508j),(1.002482250962076+1.0044775126856371j),(0.6000650313376255-0.21463822194215268j),(2.338797394239902+2.691875117275124j),(0.7509627383101732+0.18330069909440988j),(1.7116371613469616-0.23045985518193554j),(-0.007294852715677317+0.6945707782725841j),(0.6533058957594209-0.5311357132277708j),(-1.0921370832682713+2.6900759484173062j),(-0.788366585981922+0.5774748084567067j),(-0.8805073396863133-0.7265446492835073j),(-0.2967020620015372-0.2609743437480542j),0.0
0.34,(0.000402572219957188+0.0019957877554847145j),(-0.03347086156090258+0.023369096396469224j),(4.2811080680145516e-07-4.78325661450266e-07j),(0.018370949643316592-0.02586310814839706j),(-0.000822331585838595-0.0002878323061383757j),(0.005049166458783307+0.0030675372270012194j),(0.008321883457074353-0.006659877844689736j),(-8.93255793133176e-07-6.23226060913154e-07j),(0.00011993681573978418+0.0006282294862270305j),(-6.511774296324489e-05-0.0001229170934166079j),(0.0021033920667637494+0.0038715931118158105j),(1.0025485210671636+1.0044592564186972j),(0.6000197401494873-0.21470546922446826j),(2.3387976561361534+2.691864711545551j),(0.7511459894147687+0.1833316788847148j),(1.71175925527052-0.230529080401123j),(-0.007274872959639987+0.6946116697348728j),(0.6532441432584573-0.5313160595042317j),(-1.0921309981499572+2.6900800642583143j),(-0.7883692643424203+0.5774967486925677j),(-0.880527955031092-0.7265410064269686j),(-0.29674083661024514-0.2609508240717899j),0.0
0.35000000000000003,(0.0004354520380331139+0.0019686404640501553j),(-0.03373065698967331+0.024560222748132285j),(3.966163443574909e-07-4.967903026488187e-07j),(0.018214855614689583-0.026497865754819837j),(-0.0008490130188733315-0.00031093332833356867j),(0.00518290127490714+0.0029334623550474137j),(0.00840824891107913-0.0070338153193180986j),(-9.254319810527753e-07-5.840435633705686e-07j),(0.00014517517425192598+0.000630621413825638j),(-7.143669205017292e-05-0.00012275737150763241j),(0.0022741991252143027+0.003873058898937103j),(1.002619805231973+1.0044335147047456j),(0.5999617292297466-0.21477725717264978j),(2.3387975083070196+2.6918532892311493j),(0.7513540883015688+0.18334878342480715j),(1.7118897987318988-0.2306232287260551j),(-0.007249867302205141+0.694656262144036j),(0.6531609897482712-0.5315146325195235j),(-1.092124014037568+2.6900843374451635j),(-0.7883710146097123+0.5775214770292937j),(-0.8805509881771985-0.7265357578739837j),(-0.2967830325943207-0.2609220357336654j),0.0
0.36,(0.00047481741436710117+0.0019410753488260635j),(-0.03392244430374197+0.025876448672259463j),(3.6308381375278725e-07-5.151218779867792e-07j),(0.01797523684143125-0.027196511465834787j),(-0.0008757898096683494-0.0003327979335264013j),(0.005325961828171345+0.002780539534383406j),(0.008476257586332763-0.007441986725914271j),(-9.58682223419912e-07-5.408082852636745e-07j),(0.00017280269058293318+0.0006321899573539446j),(-7.829561901878052e-05-0.00012226009700786123j),(0.0024608253842472736+0.0038657311390461117j),(1.0026961477701928+1.0044010159945949j),(0.5998911083469697-0.21485410940965644j),(2.338797111773769+2.691840829113201j),(0.75158719300376+0.18335296957388483j),(1.7120282497911463-0.23074325026580034j),(-0.007220153550901549+0.694704825798741j),(0.6530566301232286-0.5317327833352595j),(-1.0921161595059095+2.690088858450775j),(-0.7883720602589678+0.5775490593959018j),(-0.88057661167513-0.7265290669413004j),(-0.29682904512560054-0.2608881430258751j),0.0
0.37,(0.000520171225617565+0.001912956898878646j),(-0.03404594473834114+0.02731382852821139j),(3.275998952059362e-07-5.331584758523851e-07j),(0.01765436510393206-0.027955908470401688j),(-0.0009027054136930979-0.00035335733495234537j),(0.00547734711822896+0.0026090943354961683j),(0.008525662361885046-0.007883474907985903j),(-9.927313796893542e-07-4.93573440131396e-07j),(0.00020272403871104977+0.0006328523414624232j),(-8.567503668445855e-05-0.00012140656716942119j),(0.002662705269619277+0.0038492555294319967j),(1.0027775887141968+1.0043625280568114j),(0.5998080865440305-0.2149365380037725j),(2.3387966328724175+2.691827324547372j),(0.7518453080381203+0.18334533488315916j),(1.7121739661224924-0.2308899356216454j),(-0.007186090167422185+0.694757613004025j),(0.6529314247056328-0.5319718500001062j),(-1.0921074728741544+2.6900937184912532j),(-0.7883726406234307+0.5775795434984599j),(-0.8806049902662271-0.7265211200221139j),(-0.2968792698986957-0.2608493552016343j),0.0
0.38,(0.0005710205957089777+0.0018841055683629976j),(-0.03410050611084001+0.02886731746764737j),(2.902501308648457e-07-5.507328022079756e-07j),(0.017254454644326955-0.028771963331275213j),(-0.0009297985689101613-0.00037256324898542767j),(0.00563591149883113+0.0024194526232352827j),(0.008556148812710426-0.008357063050449202j),(-1.0272808298521146e-06-4.4239542252394023e-07j),(0.00023483234596873172+0.0006325150632805607j),(-9.355203395700916e-05-0.00012017646391418698j),(0.002879168658121751+0.0038232271181203536j),(1.002864163815046+1.0043188579777171j),(0.5997129721381093-0.21502504346860754j),(2.338796243253726+2.6918127834637118j),(0.7521282844050194+0.18332711759585493j),(1.7123262050143466-0.23106391588709516j),(-0.007148076267624219+0.6948148580712941j),(0.6527858992457247-0.5322331575497818j),(-1.0920980022058437+2.6900990095258837j),(-0.7883730108944191+0.5776129588200853j),(-0.8806362808826727-0.7265121265860668j),(-0.29693410313099167-0.2608059264751791j),0.0
0.39,(0.0006268768958318683+0.0018542977765230997j),(-0.0340851028207444+0.03053077143452543j),(2.511189248067386e-07-5.676721805899923e-07j),(0.016777662166495348-0.029639625985004955j),(-0.0009571032957752596-0.0003903878951382312j),(0.005800364677827112+0.002211940556812934j),(0.008567335209708003-0.008861234679628956j),(-1.0620084744354497e-06-3.873338080027953e-07j),(0.0002690091930426483+0.00063107389241686j),(-0.00010190027584064598-0.00011854785383378125j),(0.0031094408775809677+0.0037871903038732132j),(1.0029559045424872+1.0042708521613881j),(0.5996061727206938-0.21512011476309637j),(2.338796119883203+2.691797228366654j),(0.7524358195884185+0.18329969664721038j),(1.7124841233692996-0.23126566264787266j),(-0.007106551621529026+0.6948767773183241j),(0.6526207449216825-0.5325180180070579j),(-1.0920878053088858+2.6901048242571366j),(-0.7883734421213257+0.5776493166209464j),(-0.8806706326474926-0.7265023191792489j),(-0.29699394156264874-0.2607581560217664j),0.0
0.4,(0.0006872557444428242+0.0018232659076918207j),(-0.03399833584969674+0.03229694716510231j),(2.1028954303815295e-07-5.837985521089785e-07j),(0.01622608683606112-0.030552889741935405j),(-0.0009846488972372486-0.0004068239960618945j),(0.005969271717164275+0.001986884589803911j),(0.008558772519701526-0.00939417366325853j),(-1.0965687345028607e-06-3.284513531407312e-07j),(0.0003051246139736814+0.0006284138709588381j),(-0.00011069000343399397-0.00011649718818957451j),(0.003352642706858025+0.0037406388361890413j),(1.0030528380849542+1.0042193963296564j),(0.5994881951575787-0.21522222929149887j),(2.3387964450411025+2.6917806963350146j),(0.7527674575558702+0.18326459166447714j),(1.7126467777041217-0.2314954879819192j),(-0.007061996653322179+0.6949435690692602j),(0.6524368183396223-0.5328277303817583j),(-1.0920769497355565+2.6901112561306633j),(-0.7883742212116169+0.5776886099382615j),(-0.8807081868745554-0.7264919534241975j),(-0.29705918245660146-0.26070638797767415j),0.0
0.41000000000000003,(0.0007516722291216022+0.0017907108980253822j),(-0.033838428881625325+0.03415759897887031j),(1.678480116434488e-07-5.989324252461205e-07j),(0.015601763797502569-0.03150488275463473j),(-0.0010124564520701464-0.00042187894575932555j),(0.0061410569382385665+0.001744626370868429j),(0.008529936829661194-0.00995379785573675j),(-1.1305936455661707e-06-2.658259744437213e-07j),(0.00034303412602799006+0.0006244097286934367j),(-0.00011988686359027387-0.00011399852672612072j),(0.003607783177487662+0.0036830058790569354j),(1.0031550201922868+1.004165431938506j),(0.5993595900215131-0.21533192516861585j),(2.3387974152501845+2.6917632386121952j),(0.7531227360378964+0.18322348297488183j),(1.7128131350810634-0.23175361965428j),(-0.00701493688910438+0.6950154589854508j),(0.6522350668028927-0.5331637287138561j),(-1.092065511913807+2.690118407976479j),(-0.7883756672124685+0.5777308327663505j),(-0.8807491041105147-0.7264813155391587j),(-0.29713027323195806-0.2606510029424198j),0.0
0.42,(0.0008196184197954077+0.0017565247137040023j),(-0.03360373810573218+0.036106299111014525j),(1.2392887862044314e-07-6.129614753093021e-07j),(0.014906496100092-0.03249038664488965j),(-0.0010404918223752254-0.0004355055229425264j),(0.00631429670052119+0.0014856912227359754j),(0.008480276026303362-0.010538600275937782j),(-1.1637565653778898e-06-1.996971097771454e-07j),(0.0003825607928419122+0.0006189501751561658j),(-0.00012944239884904452-0.00011101717156990127j),(0.0038738299669479927+0.0036136264834858395j),(1.003262986301421+1.0041099633284705j),(0.5992199955083907-0.21545075862463198j),(2.338799323889114+2.6917448924148646j),(0.7535035231942331+0.1831781280415895j),(1.712982436286079-0.23204114026262168j),(-0.006965881946198211+0.695093313775133j),(0.6520151871932189-0.5335294554563721j),(-1.0920535431142024+2.690126492493143j),(-0.7883782907515426+0.5777762629866309j),(-0.8807939200611383-0.7264707607355927j),(-0.2972083300113984-0.26059219874611195j),0.0
0.43,(0.0008907494019814173+0.0017205477432956314j),(-0.033293813188301546+0.03813843454126588j),(7.860400795351614e-08-6.257610066388914e-07j),(0.014141955961186958-0.033505563106907776j),(-0.0010687591605765807-0.00044776217499962854j),(0.006488003598380708+0.001210346140902785j),(0.008409654860258357-0.01114743110944917j),(-1.1958183533522734e-06-1.30127856543689e-07j),(0.00042360880279302565+0.0006119558269210902j),(-0.00013933484927833425-0.00010753564544834052j),(0.004150177902932406+0.003532142675539926j),(1.0033769007063762+1.0040533428351226j),(0.599069314093686-0.21557939106702528j),(2.33880227564868+2.691725658520379j),(0.7539106348613474+0.18312934959195654j),(1.7131542382977338-0.23235797894221236j),(-0.006915044069359554+0.6951774571522348j),(0.6517771414780749-0.5339263569116686j),(-1.0920410617049479+2.690135583844347j),(-0.7883822864570542+0.5778249926745412j),(-0.8808428250246634-0.7264604338568397j),(-0.29729377313375754-0.2605300741560126j),0.0
0.44,(0.0009647750729596053+0.0016825754827492058j),(-0.03290853854713068+0.040249580389800345j),(3.192293181111192e-08-6.371962730013885e-07j),(0.013309840428374738-0.034546609757552325j),(-0.0010972772674902834-0.0004587483357227274j),(0.006661271049339914+0.0009187565775524741j),(0.00831807294933736-0.011779162635852476j),(-1.2265522962864462e-06-5.711348315674643e-08j),(0.00046610762161407966+0.0006033507975930432j),(-0.00014955101493742688-0.00010354058795732287j),(0.004436343884079698+0.003438267705538288j),(1.0034967689929792+1.0039957982349639j),(0.5989077166611181-0.21571813145616162j),(2.3388063200884335+2.6917055384740594j),(0.7543442018139818+0.1830778349742551j),(1.7133281250083106-0.23270365435786136j),(-0.00686259741092022+0.6952679829008954j),(0.6515212765860805-0.5343552007096966j),(-1.0920280890652467+2.690145708225548j),(-0.7883877613964327+0.5778770161980357j),(-0.8808958694271073-0.7264504449748197j),(-0.2973867762747096-0.2604647711188771j),0.0
0.45,(0.001041419878164197+0.0016424199112662467j),(-0.032447966418039736+0.04243568519731223j),(-1.6061900097674502e-08-6.47141923139982e-07j),(0.012411859817410954-0.03560997082508717j),(-0.0011260586905536784-0.00046856642150138j),(0.006833233000229453+0.000611084048840598j),(0.008205580786982821-0.012432791180289908j),(-1.2557372959973493e-06+1.9343005263235984e-08j),(0.0005099884193365049+0.0005930601036735158j),(-0.00016007761222849208-9.901694549802699e-05j),(0.0047318805234711075+0.0033317001899489636j),(1.0036226315665107+1.0039375931510592j),(0.5987353706218057-0.21586737296069097j),(2.338811515802191+2.6916845384612933j),(0.7548044477289362+0.1830243568519597j),(1.713503713579951-0.23307775116144544j),(-0.006808739442342187+0.6953650248061791j),(0.6512479754988881-0.5348169989138837j),(-1.0920146508230322+2.690156900056266j),(-0.7883948496796257+0.577932337686546j),(-0.8809531277482823-0.7264409327603328j),(-0.29748757783551516-0.26039645453444893j),0.0
