t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,z_0000_00,z_0001_00,z_0002_00,z_0003_00,z_0004_00,z_0005_00,z_0006_00,z_0007_00,z_0008_00,z_0009_00,z_0010_00,E
0.34,(0.4755360428568893-0.5199506000340361j),(0.001962022042559194+0.0019909427349067356j),(-0.1637383166137467+0.10271820359024435j),(-0.05868306742836103-0.10469285279835824j),(-0.2140938151062275-0.02098416138927419j),(-0.07656573146567065-0.014022605648700212j),(0.007767896691774006+0.07356044748366855j),(2.431520525029352e-05+4.828596468023431e-05j),(0.018261679227661455+0.051916606596265916j),(0.0003607181774435332-0.00019117216254833436j),(-0.01188406411571885+0.001358910810125142j),(0.042202674249460864+0.5902105644374388j),(-1.0879833900290385-0.25127482809949314j),(0.3178477014787478+0.6122183594420951j),(-0.05179723476779742-0.9416141084624754j),(0.12784805858239195+0.7556672322174501j),(0.4168666211865741+0.07512093472788907j),(-0.2160183474812023-1.1208372928915515j),(-0.8776644079627671+1.5905916394021846j),(-0.4866582246118544-0.6958722924084669j),(0.9961348588499085-1.163490227051719j),(-0.04900023071394427-1.3692683408902764j),0.0
0.35000000000000003,(0.4671236954237672-0.5182192363201579j),(0.002173147957281344+0.001831599352530806j),(-0.16945141763469995+0.10505397523776275j),(-0.06321803010694219-0.10163888776056465j),(-0.22206839405370576-0.0192211116153009j),(-0.07708145627166754-0.008822281266866475j),(0.010216957294036651+0.07403473964054826j),(2.905451275099445e-05+4.724392468403958e-05j),(0.022123987080226632+0.051373922534299746j),(0.00034690637349508866-0.0002164686447473125j),(-0.011767756766230639+0.0020474278505405626j),(0.04225290970834682+0.6009418063153064j),(-1.0867771519705167-0.25161862719728373j),(0.3169361907961437+0.6106501962946834j),(-0.05005508751645199-0.9444490271521128j),(0.1293116507169962+0.7587361287941289j),(0.41630304651715233+0.07648843867813486j),(-0.21844967147135913-1.118486540042188j),(-0.8780421669935512+1.590546587037832j),(-0.4845832790092715-0.6937470415387129j),(0.9963061705367502-1.1638358152675459j),(-0.05043314271759681-1.3696121152962788j),0.0
0.36,(0.45900026820222983-0.5162826444365505j),(0.0023713801134637386+0.0016553144149774983j),(-0.17489104040589654+0.10756803733451503j),(-0.06753258708639875-0.09849783982738484j),(-0.2298007732039118-0.017289165876038758j),(-0.07732052365210054-0.00363593217718558j),(0.01266440481076167+0.07447227651911054j),(3.376739112323809e-05+4.580604146748204e-05j),(0.025957101993114653+0.05061838000300448j),(0.00033169562108053847-0.00024077454212027277j),(-0.011623283117450593+0.0027218945016892586j),(0.04238927139065955+0.6113096071973606j),(-1.0855630997959138-0.2519286144056483j),(0.31590149253435695+0.6091698193075541j),(-0.048359342145607366-0.947278796874803j),(0.13072317984491882+0.7618654535088925j),(0.41575062215876313+0.0777838518855126j),(-0.220843189669623-1.1161448208710116j),(-0.8784220953740453+1.5904918941943307j),(-0.4825562438234307-0.691601984589267j),(0.9964771028299745-1.1641776591094484j),(-0.05184455814554648-1.3699603322514138j),0.0
0.37,(0.4511606297581688-0.5141519927668879j),(0.002555912068872673+0.0014638758671436062j),(-0.18006351076400195+0.11025147856969354j),(-0.0716332304267716-0.09528516344486927j),(-0.2372917395882282-0.015199983355981387j),(-0.07729586668654768+0.0015208022088119735j),(0.015109329565124204+0.07487502031928256j),(3.842233391123995e-05+4.398032032793673e-05j),(0.0297493171216376+0.04966009156440653j),(0.000315205926884291-0.00026403068041922997j),(-0.011452437118459158+0.003381581914585391j),(0.04260752463772469+0.6213385296505817j),(-1.0843419363458697-0.2522038573751504j),(0.31475952161469534+0.6077750721748258j),(-0.04670687648851749-0.9501000707570685j),(0.13207906320648474+0.7650449367922475j),(0.4152025194440839+0.07902003706334952j),(-0.2231979345276252-1.113813096289469j),(-0.8788039341315573+1.5904271418282516j),(-0.480576232883761-0.6894362604068758j),(0.9966481249229102-1.1645152104838838j),(-0.0532337347203403-1.3703121195989432j),0.0
0.38,(0.44359594508193123-0.511845095200305j),(0.0027258755563033597+0.0012585461187059792j),(-0.18497252086237298+0.11310041534716936j),(-0.07552215054095325-0.09201388224623298j),(-0.2445396963869883-0.012963392796961536j),(-0.07701147547769133+0.006628177230692104j),(0.017548719096129133+0.07524326987422325j),(4.298314157687336e-05+4.1776917135080135e-05j),(0.03349031487358686+0.048505567372030954j),(0.0002975342662009206-0.00028615226534158694j),(-0.0112567297525928+0.004024915870572648j),(0.04290488453639969+0.6310551088915649j),(-1.083118717169693-0.2524500933139469j),(0.31352650887499534+0.6064551335282755j),(-0.045100482310556245-0.9529124185751616j),(0.1333857151354824+0.7682644779125349j),(0.4146563496806118+0.0801985832087752j),(-0.22551393006630485-1.111495564327575j),(-0.879186934279375+1.5903547839246208j),(-0.47864228750477406-0.6872533488463485j),(0.9968185796243708-1.1648487486850527j),(-0.05460293866697091-1.370666798173165j),0.0
0.39,(0.43629553099762247-0.5093751446744097j),(0.002880590060499814+0.0010401779990022119j),(-0.18962388848259587+0.11611190864645453j),(-0.07920341484942398-0.08869247048568046j),(-0.2515476410433504-0.010584921876388799j),(-0.07646831215283545+0.011671887417804117j),(0.019982051859028373+0.07557628114818382j),(4.742553099979403e-05+3.920219744868011e-05j),(0.03717452576847278+0.0471590196114678j),(0.00027873982043130115-0.0003070954997853173j),(-0.011037303521375106+0.004651509313443971j),(0.04327930769698016+0.6404872391524863j),(-1.0818934498848551-0.25267010120143274j),(0.3122128552220885+0.6052019671784543j),(-0.043541900407836336-0.9557167146875765j),(0.13465117680323632+0.7715188715689044j),(0.41411239846174974+0.08132114630161073j),(-0.227790900501096-1.1091940085936347j),(-0.8795712767830073+1.5902760458434606j),(-0.4767512501150769-0.685054542370035j),(0.996988169549876-1.1651783829336702j),(-0.05595335601111099-1.3710246026096864j),0.0
0.4,(0.4292506134061459-0.5067503809050947j),(0.003019482847579376+0.0008097129064413499j),(-0.1940236892496497+0.11928094853526339j),(-0.08268342898580186-0.08532765874652518j),(-0.25832112575247734-0.008069156458392844j),(-0.07567009010926538+0.016641719426100442j),(0.02241055389433104+0.07587320147982018j),(5.172915676104582e-05+3.6261940433112126e-05j),(0.040797318279673374+0.04562478688402036j),(0.00025887915609163875-0.0003268383175454972j),(-0.010795164724467414+0.005261612450876205j),(0.04372938568542679+0.6496610124051763j),(-1.080663401931742-0.2528639117693659j),(0.31082554223254444+0.6040117287877625j),(-0.0420308579339872-0.9585139019230919j),(0.13588061347746325+0.7748053937202307j),(0.4135703285923406+0.08239259984451623j),(-0.2300284926379592-1.1069077095951843j),(-0.8799576181503337+1.5901908849336974j),(-0.4748989473303952-0.6828388863970384j),(0.9971570150875195-1.1655040879494551j),(-0.057285408920307535-1.3713856891030407j),0.0
0.41000000000000003,(0.42245312827403164-0.5039783012995611j),(0.003141951907904184+0.0005680919584350135j),(-0.1981766146993402+0.12260287075743978j),(-0.08596806946330965-0.08192524672532842j),(-0.26486522822121-0.005420363855501965j),(-0.07462034983048857+0.0215275261789475j),(0.024835566234110762+0.07613277530336561j),(5.587216702635222e-05+3.296232726829467e-05j),(0.044353628111185754+0.04390635250578334j),(0.00023800770828194157-0.00034535431547656515j),(-0.010531161560450237+0.005855373462932273j),(0.0442548321365976+0.6586012346134368j),(-1.079426021942721-0.2530318339923463j),(0.30937064695480876+0.6028810246343623j),(-0.04056735184589306-0.9613053219568389j),(0.1370794162396961+0.7781220827476195j),(0.4130296482464653+0.08341765524166876j),(-0.23222650950896617-1.1046355268703367j),(-0.8803466402981761+1.5900993308625546j),(-0.47308099094771705-0.6806053061753271j),(0.9973251993765657-1.1658259408461837j),(-0.058599862255366175-1.3717500266942624j),0.0
0.42,(0.4158957216334366-0.5010656609563193j),(0.003247365956081175+0.0003162559913973985j),(-0.20208597227829986+0.12607335673295705j),(-0.08906268367477466-0.07849010323189937j),(-0.2711845516680675-0.0026424928286431053j),(-0.07332245888623444+0.02631922686712566j),(0.027258544902005653+0.07635334414863063j),(5.983120354611633e-05+2.9309941149689222e-05j),(0.047837958197626054+0.04200634450764297j),(0.00021617978068602-0.00036261275349232214j),(-0.010245984126823255+0.006432838502061166j),(0.04485648275424795+0.6673314257330415j),(-1.0781789397421389-0.25317445508781594j),(0.30785334190920305+0.601806911612177j),(-0.03915164890369289-0.9640927153102998j),(0.13825320198528396+0.7814677394544071j),(0.412489710967443+0.0844008617987624j),(-0.23438491037229975-1.1023758989877832j),(-0.8807390505522994+1.5900014856155527j),(-0.4712927779452927-0.6783526067817356j),(0.9974927683074496-1.1661441211316896j),(-0.05989782357035111-1.3721173972708858j),0.0
0.43,(0.40957174958214404-0.4980184726651887j),(0.003335064430962086+5.514556074527068e-05j),(-0.2057536853439879+0.12968843355791812j),(-0.09197208989262888-0.07502616618929502j),(-0.2772832248232468+0.0002608264128581943j),(-0.0717796119324545+0.031006806948829384j),(0.029681060913218385+0.07653284664100314j),(6.358140165542093e-05+2.5311767288300173e-05j),(0.05124437870422954+0.03992653563527685j),(0.00019344854557148576-0.000378578554565932j),(-0.009940164420005317+0.006993951693097963j),(0.04553629531103056+0.6758738197117362j),(-1.0769199663463238-0.25329264051605893j),(0.3062778950879251+0.6007868972308916j),(-0.03778428567078039-0.966878221351309j),(0.139407813423392+0.7848419270661605j),(0.411949715667831+0.08534660672300824j),(-0.23650381071225396-1.1001268435467924j),(-0.8811355816474105+1.5898975234965096j),(-0.4695294904826346-0.6760794731219637j),(0.9976597305217771-1.1664589107078638j),(-0.0611807431125852-1.3724873955669468j),0.0
0.44,(0.4034752782835644-0.4948420069072975j),(0.003404357495643451-0.00021429905910202497j),(-0.20918029316469025+0.13344447400455536j),(-0.0947005772689089-0.07153644263382027j),(-0.28316490192862315+0.0032862822112777225j),(-0.06999483071132229+0.035580318149667015j),(0.03210480027451611+0.0766688185014483j),(6.709639027402837e-05+2.0975192910674995e-05j),(0.05456652702685047+0.0376678433491541j),(0.00016986604378975325-0.00039321230472992076j),(-0.009614076335334443+0.007538555133263804j),(0.04629734964849544+0.6842493644892381j),(-1.0756470939635845-0.2533875339802013j),(0.30464766995504855+0.5998189396159527j),(-0.036466068513804066-0.969664378294052j),(0.14054931907700152+0.7882449712306776j),(0.41140870662942447+0.0862591151231344j),(-0.23858348223923392-1.0978859571772097j),(-0.8815369917271592+1.58978769112754j),(-0.4677860959005177-0.673784469930577j),(0.9978260574123249-1.166770693870655j),(-0.06245041382264985-1.3728594291629816j),0.0
0.45,(0.39760108396673444-0.49154079185508315j),(0.003454526037466603-0.00049113787472257j),(-0.21236495091951946+0.13733819652123064j),(-0.0972519058352559-0.06802300871502787j),(-0.28883276273774966+0.0064308814604926365j),(-0.0679709640512334+0.040029878462660914j),(0.034531563984230476+0.0767583925465086j),(7.034829190638063e-05+1.6308007258904117e-05j),(0.05779760779196224+0.03523032982453528j),(0.0001454831847760387-0.0004064702530761771j),(-0.00926793566706783+0.008066388892165911j),(0.04714384767708996+0.6924777219972365j),(-1.0743584959942092-0.2534605574262112j),(0.30296512544652326+0.5989014475085682j),(-0.03519807360266715-0.9724541231990669j),(0.14168401328290997+0.7916779600179871j),(0.4108655735032568+0.08714245000938595j),(-0.24062435288975592-1.0956504155394589j),(-0.8819440643441375+1.5896723074490562j),(-0.4660573467209791-0.6714660417710067j),(0.9979916831230403-1.167079957310069j),(-0.0637089713343851-1.3732327184860276j),0.0
0.46,(0.39194465292631786-0.4881186133722919j),(0.0034848216680176745-0.000774431173691875j),(-0.21530542969841485+0.14136666523243535j),(-0.09962930650291577-0.06448700969571838j),(-0.2942895125158577+0.009691949605981482j),(-0.06571068786680546+0.04434567214824745j),(0.03696326803225766+0.07679829868830385j),(7.330772264159932e-05+1.1318401590620928e-05j),(0.060930392856657245+0.03261320195147237j),(0.00012034974654935999-0.00041830431175595247j),(-0.008901800108381834+0.008577091011797577j),(0.04808111337615885+0.7005772681593919j),(-1.0730525270304678-0.2535134110428987j),(0.30123181597017507+0.5980332802657079j),(-0.03398164691052765-0.9752507919732424j),(0.14281841619173088+0.7951427439203482j),(0.4103190513095995+0.088000512293525j),(-0.2426270068264474-1.0934169733245407j),(-0.8823576084598803+1.5895517637197678j),(-0.4643377806473181-0.6691225130355497j),(0.9981565045490416-1.167387290110169j),(-0.0649588939748896-1.373606296809622j),0.0
