t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,z_0000_00,z_0001_00,z_0002_00,z_0003_00,z_0004_00,z_0005_00,z_0006_00,z_0007_00,z_0008_00,z_0009_00,z_0010_00,E
0.2,(-0.0026986182797045094-0.0003361956067153512j),(-0.00011528047398444609-0.00037145895390990025j),(2.8004355990378904e-05-0.00010667144468107871j),(-3.107375528914276e-05+7.850522555954638e-06j),(-1.0033653739816897e-06-1.0724703507227638e-05j),(0.00043422770689875224-0.00037372139837760877j),(1.050676040836634e-06+5.898842327359362e-07j),(-0.00034162209005728875-0.0002970944146177865j),(0.003948616695090607-0.0007179796280729436j),(-0.0014456586206015234+0.002060999070725638j),(0.00011872576452563613+0.00019559218272070873j),(0.9999711009521448+1.0001957085850353j),(0.7345021772144724+2.157729372871139j),(0.9917926189083828-0.7677288449043538j),(1.3238243106397272+2.5987603856694688j),(0.30847389824048405-1.3973159083260902j),(-0.33334209804158704+1.6412558175459295j),(3.2987108061043293-0.06502764968471303j),(-0.17640361560422058+1.9516175645284028j),(0.2579192840959532+0.7109677377397661j),(0.5420230921887719+0.15569420202176273j),(-0.3377397525078091-0.03420359013011547j),0.0
0.21,(-0.0026331367786465274-0.0006844891391268324j),(-8.06692386628646e-05-0.0003888359908090382j),(4.390785558140763e-05-0.0001064861944958865j),(-3.250958198514625e-05+5.205440729502242e-06j),(3.593232279451149e-07-1.1254574670097957e-05j),(0.00048484276277103403-0.00033298048168070495j),(1.0970717129063112e-06+7.434694953321134e-07j),(-0.0003164236854940618-0.0003402007663591833j),(0.004096706400289116-0.00023734606488431237j),(-0.0017509543212507286+0.0019075692865918033j),(9.738204048293521e-05+0.00021561098022679576j),(0.99996948223931+1.0002043109380645j),(0.7345014881482351+2.1577314464247817j),(0.99179385509003-0.7677270958183502j),(1.3238248045082424+2.5987618645607666j),(0.30847486347230996-1.3973154346472239j),(-0.3333439178805117+1.6412555960762565j),(3.298709252530218-0.06502838449599295j),(-0.17640534419099843+1.951618159274893j),(0.2579170805492224+0.7109643817348792j),(0.5420286263504793+0.1556965168778118j),(-0.33773835148259274-0.03420522225820471j),0.0
0.22,(-0.0025242762289097464-0.0010120582729935006j),(-4.399668331976853e-05-0.00040195124276657556j),(5.994497800483426e-05-0.0001037613048617794j),(-3.3627469121906986e-05+2.3869979859589997e-06j),(1.8194354309846774e-06-1.1590288192351123e-05j),(0.0005301366157729743-0.0002857321251592451j),(1.135380366043661e-06+9.053346578491206e-07j),(-0.0002857535661239301-0.0003800643871242298j),(0.004177174783725207+0.0002596766856960333j),(-0.0020312486743001533+0.0017094717100248685j),(7.315222108068854e-05+0.00023265549428853362j),(0.9999677483689906+1.0002126657104815j),(0.7345007142389088+2.1577335048776045j),(0.9917951294353957-0.767725321145049j),(1.323825235022098+2.5987633843809608j),(0.30847585117610343-1.397314944048421j),(-0.3333457507461831+1.6412553209767733j),(3.298707599692158-0.06502927695097574j),(-0.17640710916573996+1.951618710288445j),(0.25791491533538297+0.7109609759288578j),(0.5420341467183378+0.15569887209031266j),(-0.337736907636951-0.03420686045160213j),0.0
0.23,(-0.002376466201535689-0.0013151696800116543j),(-5.760166613519042e-06-0.00041072826594733985j),(7.57733324800304e-05-9.846346972484133e-05j),(-3.4421094726905595e-05-5.690949430131232e-07j),(3.354843535542414e-06-1.1719524054721e-05j),(0.0005695402886731337-0.00023269441936801628j),(1.1657031507434191e-06+1.0742031755439989e-06j),(-0.00025008595194965283-0.00041619269728494773j),(0.004189763449800741+0.0007647555835971344j),(-0.0022813084104448813+0.001470774103820956j),(4.6417608255127065e-05+0.00024642988670079986j),(0.9999659120604351+1.0002208311603737j),(0.7344998558551591+2.1577355525091337j),(0.9917964459558064-0.7677235055771202j),(1.3238256018734744+2.598764946026328j),(0.30847686652345446-1.3973144315078356j),(-0.33334760407905734+1.641254991366438j),(3.2987058563392453-0.06503035520670038j),(-0.17640891631372055+1.951619219865249j),(0.25791277247202476+0.710957503838744j),(0.5420396945363248+0.15570128970932826j),(-0.337735411522353-0.03420851339507366j),0.0
0.24,(-0.002194459392486139-0.0015910730315623982j),(3.3561086577803994e-05-0.00041518829503652606j),(9.105779104414163e-05-9.061270385277033e-05j),(-3.489147119226541e-05-3.6280809565301605e-06j),(4.9430166383853995e-06-1.1634010337243518e-05j),(0.0006026557649272321-0.0001746389522661223j),(1.1883709730263097e-06+1.2487876051752471e-06j),(-0.0002099525158919141-0.00044821493564882047j),(0.004135744753226318+0.0012700442504440385j),(-0.0024969236394104407+0.0011962714659152973j),(1.7585520813836775e-05+0.0002567231685150482j),(0.9999640093458685+1.0002289215807776j),(0.7344989117043701+2.15773760404114j),(0.9917978122605831-0.767721615268004j),(1.323825907534724+2.598766556549337j),(0.30847792024358284-1.397313886522318j),(-0.33334949622675775+1.6412546059347246j),(3.298704034082593-0.06503165174328919j),(-0.1764107805770788+1.951619694357768j),(0.257910615971968+0.7109539286633371j),(0.5420453624513276+0.15570381844396158j),(-0.3377338428139165-0.03421020064880334j),0.0
0.25,(-0.0019833316226431368-0.0018380009987116436j),(7.350598515640241e-05-0.0004154502432396969j),(0.00010547048855208783-8.02823428348783e-05j),(-3.504694527475249e-05-6.756156584486184e-06j),(6.561020632642401e-06-1.1329523219256654e-05j),(0.0006292559886781484-0.00011239080921698349j),(1.2039444944390454e-06+1.4277896050028249e-06j),(-0.00016594238378932116-0.00047588215945879356j),(0.004017921799021267+0.0017681829695578026j),(-0.002674907849952802+0.0008914860293822268j),(-1.2910705564241401e-05+0.0002634092000393084j),(0.9999620995704914+1.0002371072996794j),(0.7344978788326458+2.157739684637632j),(0.9917992395570415-0.7677195978319113j),(1.3238261572583714+2.598768229158647j),(0.3084790286233377-1.3973132931074133j),(-0.3333514564440748+1.641254162941621j),(3.2987021473953324-0.06503320336394794j),(-0.1764127260548164+1.9516201441747354j),(0.2579083898432633+0.7109501932831936j),(0.5420512945131435+0.1557065336623555j),(-0.3377321703104082-0.03421195264839341j),0.0
0.26,(-0.0017483162274980612-0.002055051044807211j),(0.00011364034258551241-0.0004117140246580127j),(0.00011869715913716684-6.759049397377136e-05j),(-3.490200685301989e-05-9.921150775012123e-06j),(8.186129927126887e-06-1.0805348313574644e-05j),(0.0006492661816863573-4.67988111918673e-05j),(1.2131736944230703e-06+1.609925451430487e-06j),(-0.00011867840419213277-0.00049905641560985j),(0.0038403188187775116+0.002252425235556786j),(-0.0028130369396201886+0.0005623996778227493j),(-4.4627389202098594e-05+0.0002664373431162289j),(0.9999602454316893+1.0002455595343238j),(0.7344967556479045+2.157741820783167j),(0.9918007397114217-0.7677174021629524j),(1.3238263580093823+2.598769977184071j),(0.3084802080388051-1.3973126361194694j),(-0.3333535143407589+1.6412536619376596j),(3.2987002117619424-0.06503504607903175j),(-0.1764147766686642+1.9516205811000344j),(0.25790603633533576+0.7109462418327768j),(0.5420576351295796+0.15570950733318287j),(-0.3377303640896097-0.034213800598413315j),0.0
0.27,(-0.0014934776250107584-0.0022418867642761257j),(0.0001536590564986952-0.00040418559541637023j),(0.0001305182889975472-5.266316982540955e-05j),(-3.447225094656064e-05-1.3100049368689238e-05j),(9.802207935333742e-06-1.006298671598728e-05j),(0.0006627385906412114+2.1507790931145335e-05j),(1.2168340675226752e-06+1.7941741911590698e-06j),(-6.863735634381563e-05-0.0005177163507117926j),(0.0036065067579051677+0.0027183596471373867j),(-0.002910388812485473+0.00021340875770646604j),(-7.724575407483657e-05+0.0002658221849795062j),(0.9999584161684038+1.000254119492274j),(0.73449556290178+2.157743991011319j),(0.9918023254804025-0.7677151042691169j),(1.3238265153653241+2.5987717806829176j),(0.30848144932213123-1.3973119437388712j),(-0.3333556416440455+1.6412531193261055j),(3.2986982344999225-0.06503718360136794j),(-0.17641690237766988+1.9516210085957875j),(0.2579035888761041+0.7109421538575385j),(0.5420642401602146+0.15571260036406764j),(-0.3377284728824261-0.03421572690076163j),0.0
0.28,(-0.0012225977606698203-0.0023995501179371443j),(0.00019334783557499295-0.0003931807865060453j),(0.0001407887330677037-3.568292147238055e-05j),(-3.378183596842475e-05-1.6275966793174708e-05j),(1.139726064918821e-05-9.109844482325091e-06j),(0.0006699846373786515+9.196099025932011e-05j),(1.2159810285800123e-06+1.9796597674716145e-06j),(-1.6279769924308483e-05-0.0005320387397345366j),(0.0033214636992320813+0.0031634050658838286j),(-0.0029678468808084107-0.00015122748464803382j),(-0.00011049255349058577+0.0002617106302867203j),(0.9999566607423436+1.0002627514564366j),(0.7344943193975363+2.157746202871633j),(0.9918040430737884-0.7677127471340618j),(1.3238266429887118+2.598773637481175j),(0.3084827663062024-1.3973112373500751j),(-0.33335784125851514+1.6412525561536258j),(3.298696229229983-0.06503962787857347j),(-0.17641909707630818+1.951621446217245j),(0.25790101474905897+0.7109379689139863j),(0.5420711055036497+0.15571569814043315j),(-0.3377265257415683-0.03421775337875323j),0.0
0.29,(-0.0009391741636305364-0.0025293808262631776j),(0.00023252998094202028-0.00037902603590711005j),(0.00014939163173611456-1.6830967977083857e-05j),(-3.285582673962349e-05-1.943470069807334e-05j),(1.2961342598343829e-05-7.954170150918422e-06j),(0.0006713655559005254+0.0001640458186324752j),(1.2116773034755115e-06+2.165584166902057e-06j),(3.796749594687349e-05-0.0005422428345790724j),(0.0029902125013772326+0.0035856119424394362j),(-0.002986675090496127-0.0005275628149493726j),(-0.0001441256166572144+0.00025427350233846256j),(0.9999550452987063+1.000271468840235j),(0.734493041100626+2.1577484720462476j),(0.991805941489638-0.7677103564711556j),(1.3238267554994385+2.598775550976814j),(0.3084841779582308-1.39731053293863j),(-0.33336012549037464+1.64125199210049j),(3.298694209077771-0.06504239246021673j),(-0.17642136289260324+1.9516219159137593j),(0.2578982646452781+0.7109337081119556j),(0.5420782735268994+0.1557187122972552j),(-0.3377245412240931-0.034219911142685216j),0.0
0.3,(-0.0006463197678833953-0.0026328678778914432j),(0.00027106789192273765-0.0003620412716029636j),(0.0001562388324620568+3.7219596086476305e-06j),(-3.171893251498092e-05-2.2564895593006903e-05j),(1.448676729750996e-05-6.604368920712842e-06j),(0.0006672662249556316+0.00023731774853547532j),(1.2049492032772114e-06+2.3512379113033246e-06j),(9.372682913720077e-05-0.0005485727658958151j),(0.0026175370429018623+0.003983653802239846j),(-0.002968380650139052-0.0009121379446808719j),(-0.00017794224201064977+0.00024369218304886973j),(0.9999536355128327+1.0002802926478225j),(0.7344917430688837+2.157750814849752j),(0.991808068313526-0.7677079548625382j),(1.3238268672691864+2.59877752528529j),(0.30848570347135645-1.3973098453352895j),(-0.33336250753258656+1.6412514461720489j),(3.298692185001321-0.06504548868997267j),(-0.17642370291598417+1.9516224392740933j),(0.25789528826287844+0.71092938982521j),(0.5420857927206997+0.1557215611681097j),(-0.337722536032853-0.03422223174473795j),0.0
0.31,(-0.0003467629122540954-0.002711649529623464j),(0.00030886306603544983-0.0003425399115803326j),(0.00016127088977560593+2.5815618243546983e-05j),(-3.0395506983133914e-05-2.5658042847614017e-05j),(1.5968107246451747e-05-5.069002651269155e-06j),(0.000658095168039719+0.00031140269309823013j),(1.1967866242407595e-06+2.536000057847333e-06j),(0.00015066986450112745-0.0005512975430846048j),(0.0022079822223094797+0.004356827245512991j),(-0.0029147140310109222-0.0013019805311005371j),(-0.00021177919721487756+0.00023015861294562384j),(0.9999524965902068+1.0002892514740829j),(0.7344904394525253+2.15775324822919j),(0.9918104697185436-0.7677055617591207j),(1.3238269924214252+2.598779565239543j),(0.3084873622646478-1.3973091882160127j),(-0.33336500146486947+1.6412509366987353j),(3.2986901657910574-0.06504892570562272j),(-0.1764261211972847+1.9516230375264207j),(0.25789203430701607+0.7109250296914424j),(0.5420937176995073+0.15572416978517267j),(-0.33772052501649663-0.03422474717897504j),0.0
0.32,(-4.284734040353754e-05-0.0027675133064250677j),(0.00034585609899380693-0.0003208288638292706j),(0.00016445706527763593+4.9300252896913635e-05j),(-2.8909548266532123e-05-2.870848069155024e-05j),(1.7402193929990126e-05-3.3567898627633923e-06j),(0.0006442845533954872+0.00038599700609569547j),(1.188143047809412e-06+2.7193381990249863e-06j),(0.0002085174838800927-0.0005507110542947065j),(0.0017658539580458587+0.0047050519472791145j),(-0.0028276689670687794-0.00169460517724107j),(-0.0002455127191619425+0.00021387529116995233j),(0.999951693266456+1.000298381504629j),(0.7344891434941492+2.1577557897640536j),(0.9918131904652984-0.7677031934805857j),(1.3238271448314125+2.598781676389998j),(0.3084891739831014-1.3973085741019642j),(-0.3333676222536976+1.6412504813360635j),(3.2986881580697944-0.0650527104390548j),(-0.17642862274874352+1.9516237315383265j),(0.25788845048988635+0.7109206406122739j),(0.5421021092015+0.15572646987922031j),(-0.3377185211694683-0.03422748988134336j),0.0
0.33,(0.00026346779917217297-0.002802396001426387j),(0.0003820266847068038-0.0002972085263431585j),(0.00016579532763981954+7.403659654861326e-05j),(-2.7284698921438003e-05-3.171339421448802e-05j),(1.878811781800185e-05-1.4766057359868151e-06j),(0.0006262901940125861+0.00046086748194787246j),(1.1799355406140344e-06+2.90080846264618e-06j),(0.0002670398161025204-0.0005471320664248101j),(0.001295219188499036+0.005028870657350764j),(-0.0027094824549529707-0.0020880134319098626j),(-0.0002790585139719479+0.000195055275476628j),(0.9999512898073515+1.000307726515804j),(0.7344878675287344+2.157758457666288j),(0.9918162739019144-0.7677008632153868j),(1.3238273381261945+2.598783865004563j),(0.30849115849764197-1.397308014359514j),(-0.333370385752301+1.6412500970646298j),(3.298686166292735-0.0650568476162634j),(-0.17643121354400393+1.9516245418168057j),(0.25788448353072385+0.7109162327532542j),(0.5421110340885766+0.15572839987962894j),(-0.3377165356320086-0.03423049272967304j),0.0
0.34,(0.0005706079531417249-0.0028183836759218617j),(0.00041739361527878057-0.0002719727871187044j),(0.00016531235260462804+9.989587018907784e-05j),(-2.5544245937926794e-05-3.467281536611671e-05j),(2.0127228365419466e-05+5.625178876540859e-07j),(0.0006045915476276166+0.0005358513557198088j),(1.1730447544731e-06+3.0800555118397997e-06j),(0.00032605623698381877-0.0005409042251230303j),(0.0007999058719993161+0.005329449200332788j),(-0.00256263475398715-0.002480693789689001j),(-0.0003123717569930559+0.00017392218223396904j),(0.9999513500088069+1.0003173378746808j),(0.7344866229836428+2.1577612707802905j),(0.9918197619640319-0.7676985810207491j),(1.3238275856846051+2.598786138068632j),(0.3084933359051225-1.3973075192002367j),(-0.3333733087006656+1.6412498001901115j),(3.2986841927474715-0.06506133975734944j),(-0.1764339005181142+1.9516254885082644j),(0.2578800791558023+0.7109118135438618j),(0.542120565346357+0.15572990491437497j),(-0.3377145776901537-0.03423378904367745j),0.0
0.35000000000000003,(0.0008773831633386053-0.002817711659370236j),(0.0004520147810094222-0.00024540902415594367j),(0.0001630635229853312+0.00012675978281930552j),(-2.371112073988653e-05-3.7589622956142585e-05j),(2.142313401223131e-05+2.7513925061375973e-06j),(0.0005796917167241298+0.0006108563031215972j),(1.1683149263926915e-06+3.2568125450537192e-06j),(0.0003854353693263807-0.0005323960547869069j),(0.00028350298681926577+0.005608576475622344j),(-0.002389849386178276-0.0028716216909352595j),(-0.00034544709280148766+0.0001507101864238389j),(0.9999519371968799+1.0003272745390621j),(0.734485420378617+2.1577642485829083j),(0.9918236951748077-0.7676963538226689j),(1.3238279006372664+2.5987885032850833j),(0.308495726528324-1.397307097680913j),(-0.33337640872553315+1.6412496063432682j),(3.2986822375539853-0.06506618717652042j),(-0.17643669156752725+1.9516265913985196j),(0.25787518209843474+0.7109073876775037j),(0.5421307820841818+0.155730936810035j),(-0.337712654775736-0.03423741258495323j),0.0
0.36,(0.001182988066761092-0.0028027645493945604j),(0.0004859871703937587-0.00021779810545823874j),(0.00015913292866599757+0.00015452053145086065j),(-2.1807899185018053e-05-4.046954265428878e-05j),(2.268170218348153e-05+5.080672956826763e-06j),(0.0005521174485326278+0.0006858604405083762j),(1.1665538785665007e-06+3.4309012960548027e-06j),(0.00044509508291958397-0.0005220009585634044j),(-0.00025063946882628203+0.005868664457408889j),(-0.002194093136216616-0.0032602595217801063j),(-0.00037831863520152267+0.00012566402164164672j),(0.9999531142277711+1.0003376030574807j),(0.7344842693257819+2.1577674111834417j),(0.9918281126449148-0.767694185415914j),(1.3238282958665888+2.5987909690742783j),(0.3084983509159559-1.397306757703528j),(-0.33337970434040104+1.6412495304799413j),(3.2986802986646464-0.06507138798209029j),(-0.17643959555010086+1.951627869912799j),(0.25786973609897335+0.7109029571115156j),(0.5421417695351127+0.15573145409178568j),(-0.33771077246638365-0.03424139755698027j),0.0
0.37,(0.0014869422815388278-0.0027760226099440167j),(0.0005194393740044902-0.00018941343825671392j),(0.00015362520464322547+0.00018308264910182656j),(-1.985671215464989e-05-4.332058020107128e-05j),(2.3910898303107108e-05+7.541316450137173e-06j),(0.0005224116264658578+0.0007609020916232498j),(1.1685288872204604e-06+3.6022158624821127e-06j),(0.0005049954203759884-0.0005101306077486891j),(-0.0007994186830867953+0.0061126273193771825j),(-0.001978488938463774-0.003646496506197591j),(-0.000411055541005983+9.903409942491257e-05j),(0.999954951027368+1.000348391913232j),(0.734483180306381+2.1577707806662736j),(0.9918330584164768-0.7676920836718596j),(1.323828785345464+2.598793545012526j),(0.3085012323814039-1.3973065097648814j),(-0.33338321598461823+1.6412495896343544j),(3.298678372602428-0.06507694002136309j),(-0.17644262209800252+1.951629345786437j),(0.2578636786249126+0.7108985261552939j),(0.5421536197400557+0.1557314059054923j),(-0.33770893853671546-0.034245782453315145j),0.0
0.38,(0.0017886691837933509-0.0027393518159260525j),(0.0005524599377494439-0.0001604811623703784j),(0.00014659858319424282+0.0002123931342827237j),(-1.787595470821302e-05-4.614784179245552e-05j),(2.511879314324169e-05+1.0128912849594092e-05j),(0.000491011306701296+0.0008359990287224216j),(1.1748386920578933e-06+3.770595918143181e-06j),(0.0005650906609101237-0.0004971157493205239j),(-0.0013604397618959705+0.006342617512870686j),(-0.0017452523041215535-0.004030247599322627j),(-0.00044372238214155003+7.100950778001684e-05j),(0.9999575652530512+1.000359625078741j),(0.7344821794700361+2.1577743821171738j),(0.9918386209345663-0.7676901280701355j),(1.3238293920637672+2.598796239328349j),(0.3085044087556425-1.3973063976298448j),(-0.3333869638681753+1.6412498228355847j),(3.29867645762451-0.06508285095967667j),(-0.17644577234870043+1.9516310587206986j),(0.2578569219253614+0.7108941534153111j),(0.5421663895687652+0.15573060112074855j),(-0.3377072004463965-0.03425062633889169j),0.0
0.39,(0.0020883013192097744-0.0026944211397941743j),(0.0005851809601469561-0.0001311595379012963j),(0.0001381657222728315+0.00024242974032759554j),(-1.587879184003694e-05-4.896016691700579e-05j),(2.631443036941328e-05+1.2838230098914975e-05j),(0.00045827840337652934+0.0009112767577815381j),(1.1858749104279719e-06+3.936039971042408e-06j),(0.0006254269225245333-0.00048324164049914545j),(-0.0019322689651718092+0.006561233305858968j),(-0.0014964460910740992-0.004412239144911247j),(-0.0004764260420718653+4.175183416208495e-05j),(0.999960994741274+1.0003712523878938j),(0.7344812827892759+2.157778216081833j),(0.9918448309029707-0.7676883722898352j),(1.323830125957517+2.5987990476674443j),(0.3085078884647215-1.3973064438568545j),(-0.33339094435387717+1.641250248721787j),(3.2986745412295484-0.06508910751925406j),(-0.17644903561759456+1.9516330223951104j),(0.2578494496059317+0.7108898856599786j),(0.5421800520742449+0.15572894306971533j),(-0.3377055897168649-0.034255940670497j),0.0
0.4,(0.0023861861115332056-0.002642815745680476j),(0.0006177470078075801-0.00010158388707134775j),(0.0001284407756166945+0.00027318491598394895j),(-1.387664843077582e-05-5.176747240509821e-05j),(2.7507400742465548e-05+1.5664922774235195e-05j),(0.000424546329086256+0.0009868956959306863j),(1.2019511865020805e-06+4.098598932897695e-06j),(0.0006860801899771293-0.00046877619109423057j),(-0.0025138143314596692+0.00677115936764462j),(-0.0012340053161434103-0.004793420978476085j),(-0.0005092877580145802+1.1407391615291581e-05j),(0.9999652668251093+1.0003832384399929j),(0.7344805029711696+2.1577822823325836j),(0.9918517110761412-0.7676868601427297j),(1.323830994946475+2.5988019660351966j),(0.30851167798414053-1.3973066659304905j),(-0.3333951537600035+1.6412508818051632j),(3.2986726090980514-0.06509569664888086j),(-0.17645240278071642+1.951635246948161j),(0.25784125041443384+0.7108857604999252j),(0.5421945850739751+0.15572635991239425j),(-0.33770413122164383-0.034261733306587834j),0.0
0.41000000000000003,(0.00268272898605542-0.0025859580948106257j),(0.000650298871251795-7.187012251654249e-05j),(0.00011751960087058525+0.0003046673000607035j),(-1.1879457707153458e-05-5.457948547371187e-05j),(2.8707545904302257e-05+1.860651939735927e-05j),(0.0003901127248936516+0.0010630256912694364j),(1.2233106793057472e-06+4.2583363230480345e-06j),(0.0007471373226459266-0.0004539620803991841j),(-0.003104271105043116+0.006974922657982373j),(-0.00095959155120469-0.005174800720300297j),(-0.0005424327093397766-1.989965020090807e-05j),(0.9999704196427256+1.0003955575322774j),(0.7344798534598092+2.1577865848891142j),(0.9918592932217027-0.7676856404358561j),(1.3238320085799606+2.5988049929940837j),(0.30851578943071656-1.3973070848508868j),(-0.33339959282711995+1.6412517392701762j),(3.298670647380582-0.06510261125941678j),(-0.1764558673706746+1.9516377462924521j),(0.25783230142880864+0.7108818159922391j),(0.5422099819908927+0.15572276772563973j),(-0.33770285159956914-0.03426802029108258j),0.0
0.42,(0.0029783933696148615-0.0025251079455038657j),(0.0006829735649100049-4.2114747287020266e-05j),(0.00010547975958630784+0.00033690172142819146j),(-9.895661241963295e-06-5.740574372642883e-05j),(2.9924958377887247e-05+2.1662422435760834e-05j),(0.0003552394603303689+0.0011398460228668416j),(1.2501260627186437e-06+4.415328268453506e-06j),(0.0008086960545290423-0.000439016757191139j),(-0.003703121735943925+0.007174892427079098j),(-0.0006745929231863456-0.005557443775437558j),(-0.0005759900175699668-5.2067265011778406e-05j),(0.9999765021373852+1.0004081936599243j),(0.7344793484363089+2.157791132018465j),(0.9918676181204547-0.7676847669715187j),(1.323833178036852+2.5988081296636767j),(0.308520240562584-1.3973077251337322j),(-0.33340426671807855+1.64125284097355j),(3.2986686426977574-0.06510985022379565j),(-0.17645942557665487+1.9516405381146968j),(0.25782256805712755+0.7108780906404669j),(0.542226251853391+0.15571807050315872j),(-0.33770177925478917-0.0342748258533612j),0.0
0.43,(0.0032737006905966468-0.0024613623531730094j),(0.0007159043271225398-1.2394854847050098e-05j),(9.238051722271672e-05+0.00036992919901815825j),(-7.932208954068374e-06-6.025559515343418e-05j),(3.1169981567244476e-05+2.4833908302582715e-05j),(0.0003201526333965374+0.0012175454007614384j),(1.282499525474586e-06+4.569663503695278e-06j),(0.0008708649942446975-0.0004241324397309563j),(-0.004310135879922086+0.007373280215593807j),(-0.0003801241140699847-0.005942473333712076j),(-0.0006100927463800941-8.5015569927304e-05j),(0.9999835740574456+1.0004211405160475j),(0.7344790028188062+2.1577959362350323j),(0.9918767355663705-0.7676842985472881j),(1.323834516125585+2.5988113797206416j),(0.30852505477919473-1.3973086148102698j),(-0.33340918501801753+1.64125420944427j),(3.2986665821402483-0.06511741837702546j),(-0.17646307624442023+1.9516436438757212j),(0.25781200403759236+0.7108746233946144j),(0.5422434192953203+0.15571216015551095j),(-0.33770094435676457-0.03428218240826531j),0.0
0.44,(0.003569230378932557-0.002395655670324446j),(0.0007492206201396552+1.723187092496863e-05j),(7.826284314571689e-05+0.00040380694182376187j),(-5.994559108401391e-06-6.313819813151593e-05j),(3.245320975745798e-05+2.812412735663683e-05j),(0.0002850425705607641+0.0012963219659612455j),(1.3204627711615335e-06+4.721443370975606e-06j),(0.0009337636250312149-0.00040947611576322516j),(-0.004925370398475791+0.00757213985463765j),(-7.702636089042215e-05-0.0063310703697185755j),(-0.0006448779015975317-0.00011868682544218838j),(0.999991705956359+1.0004344014916986j),(0.7344788322624612+2.1578010143005653j),(0.9918867043665976-0.7676842989560022j),(1.323836037284154+2.5988147493987377j),(0.30853026112131815-1.3973097854272962j),(-0.33341436173436123+1.6412558698835813j),(3.298664453268781-0.06512532651618831j),(-0.17646682087631077+1.9516470888104631j),(0.2578005514385355+0.7108714536511459j),(0.5422615245559868+0.15570491651010887j),(-0.3377003788402685-0.034290130556098086j),0.0
0.45,(0.003865619866101044-0.0023287595465581374j),(0.0007830481301215313+4.672715573650701e-05j),(6.314941062826394e-05+0.00043860834889957275j),(-4.086678315964668e-06-6.606252142406509e-05j),(3.3785488114671874e-05+3.1538103902404254e-05j),(0.00025006382676013314+0.0013763832904437655j),(1.3639770182215885e-06+4.870781820117836e-06j),(0.00099752230474702-0.0003951895425162627j),(-0.005549169358841444+0.007773367465773917j),(0.00023413254426432302-0.006724473642822303j),(-0.0006804864312020837-0.00015304543543585494j),(1.0000009791926718+1.0004479896758665j),(0.7344788531594566+2.157806387224168j),(0.9918975923414579-0.7676848369857652j),(1.3238377575801117+2.598818247488818j),(0.30853589427104094-1.3973112720471634j),(-0.33341981529682024+1.6412578501649915j),(3.2986622441141358-0.06513359140044045j),(-0.17647066363124378+1.9516509019279729j),(0.2577881406584199+0.7108686212529848j),(0.5422806234801538+0.1556962073112175j),(-0.3377001164053866-0.03429871908262434j),0.0
